STEP	TN	VDD	tCK	PATN	category
HFC	211	0.990V	4000.0PS	TRA_A	TRA
HFC	260	1.150V	258.9PS	TRA_B	TRA
HFC	260	1.000V	258.9PS	TRA_B	TRA
HFC	260	1.050V	258.9PS	TRA_B	TRA
HFC	260	0.970V	280.0PS	TRA_B	TRA
HFC	260	1.000V	280.0PS	TRA_B	TRA
HFC	260	1.200V	258.9PS	TRA_B	TRA
HFC	260	1.000V	264.0PS	TRA_B	TRA
HFC	260	1.000V	300.0PS	TRA_B	TRA
HFC	260	0.980V	258.9PS	TRA_B	TRA
HFC	260	1.150V	303.4PS	TRA_B	TRA
HFC	260	0.980V	303.4PS	TRA_B	TRA
HFC	263	1.200V	303.4PS	TRA_B	TRA
HFC	263	1.180V	350.0PS	TRA_B	TRA
HFC	263	1.100V	350.0PS	TRA_B	TRA
HFC	261	1.150V	606.8PS	TRA_A	TRA
HFC	261	0.980V	606.8PS	TRA_A	TRA
HFC	261	0.960V	800.0PS	TRA_A	TRA
HFC	211	0.980V	1213.6PS	TRA_A	TRA
HFC	211	0.980V	1445.0PS	TRA_A	TRA
HFC	211	1.090V	1230.0PS	TRA_A	TRA
HFC	211	1.050V	1230.0PS	TRA_A	TRA
HFC	211	1.200V	1250.0PS	TRA_A	TRA
HFC	211	0.990V	1300.0PS	TRA_A	TRA
HFC	240	1.000V	353.0PS	TRA_B	TRA
HFC	240	1.120V	350.0PS	TRA_B	TRA
HFC	263	1.050V	350.0PS	TRA_B	TRA
HFC	263	1.040V	350.0PS	TRA_B	TRA
HFC	263	1.030V	350.0PS	TRA_B	TRA
HFC	263	0.990V	310.0PS	TRA_B	TRA
HFC	263	1.060V	390.0PS	TRA_B	TRA
HFC	263	0.980V	450.0PS	TRA_B	TRA
HFC	241	0.980V	455.2PS	TRA_A	TRA
HFC	110	1.150V	4000.0PS	TRA_A	TRA
HFC	110	1.050V	4000.0PS	TRA_A	TRA
HFC	120	1.150V	625.0PS	TRA_B	TRA
HFC	122	0.980V	625.0PS	TRA_B	TRA
HFC	124	1.150V	266.7PS	TRA_B	TRA
HFC	126	0.980V	266.7PS	TRA_B	TRA
HFC	124	1.150V	312.5PS	TRA_B	TRA
HFC	260	1.010V	258.9PS	TRA_B	TRA
HFC	260	1.000V	267.0PS	TRA_B	TRA
HFC	260	1.050V	267.0PS	TRA_B	TRA
HFC	260	1.010V	259.0PS	TRA_B	TRA
HFC	260	1.010V	256.0PS	TRA_B	TRA
HFC	260	0.990V	259.0PS	TRA_B	TRA
HFC	260	1.000V	350.0PS	TRA_B	TRA
HFC	260	1.000V	370.0PS	TRA_B	TRA
HFC	260	1.120V	258.9PS	TRA_B	TRA
HFC	260	0.990V	265.0PS	TRA_B	TRA
HFC	260	0.980V	400.0PS	TRA_B	TRA
HFC	260	0.980V	262.0PS	TRA_B	TRA
HFC	260	0.980V	270.0PS	TRA_B	TRA
HFC	260	0.980V	265.0PS	TRA_B	TRA
HFH	200	1.150V	4000.0PS	TRA_A	TRA
HFH	201	0.980V	4000.0PS	TRA_A	TRA
HFH	211	0.990V	4000.0PS	TRA_A	TRA
HFH	211	1.150V	4000.0PS	TRA_A	TRA
HFH	260	1.150V	258.9PS	TRA_B	TRA
HFH	260	1.000V	258.9PS	TRA_B	TRA
HFH	260	0.990V	262.0PS	TRA_B	TRA
HFH	260	0.960V	350.0PS	TRA_B	TRA
HFH	260	1.000V	300.0PS	TRA_B	TRA
HFH	260	0.980V	258.9PS	TRA_B	TRA
HFH	260	1.150V	303.4PS	TRA_B	TRA
HFH	260	0.980V	303.4PS	TRA_B	TRA
HFH	263	1.200V	303.4PS	TRA_B	TRA
HFH	263	1.180V	350.0PS	TRA_B	TRA
HFH	263	1.100V	350.0PS	TRA_B	TRA
HFH	261	1.150V	606.8PS	TRA_A	TRA
HFH	261	0.980V	606.8PS	TRA_A	TRA
HFH	261	0.980V	570.0PS	TRA_A	TRA
HFH	261	0.960V	800.0PS	TRA_A	TRA
HFH	211	0.980V	1213.6PS	TRA_A	TRA
HFH	211	1.150V	1230.0PS	TRA_A	TRA
HFH	211	1.200V	1250.0PS	TRA_A	TRA
HFH	211	0.990V	1300.0PS	TRA_A	TRA
HFH	240	1.000V	353.0PS	TRA_B	TRA
HFH	240	1.120V	350.0PS	TRA_B	TRA
HFH	263	1.050V	350.0PS	TRA_B	TRA
HFH	263	1.040V	350.0PS	TRA_B	TRA
HFH	263	1.030V	350.0PS	TRA_B	TRA
HFH	263	0.990V	310.0PS	TRA_B	TRA
HFH	263	1.060V	390.0PS	TRA_B	TRA
HFH	263	0.980V	450.0PS	TRA_B	TRA
HFH	241	0.980V	455.2PS	TRA_A	TRA
HFH	110	1.150V	4000.0PS	TRA_A	TRA
HFH	110	1.050V	4000.0PS	TRA_A	TRA
HFH	120	1.150V	625.0PS	TRA_B	TRA
HFH	122	0.980V	625.0PS	TRA_B	TRA
HFH	124	1.150V	266.7PS	TRA_B	TRA
HFH	126	0.980V	266.7PS	TRA_B	TRA
HFH	124	1.150V	312.5PS	TRA_B	TRA
HFH	260	1.050V	258.9PS	TRA_B	TRA
HFH	260	1.010V	258.9PS	TRA_B	TRA
HFH	260	1.000V	267.0PS	TRA_B	TRA
HFH	260	1.050V	267.0PS	TRA_B	TRA
HFH	260	1.010V	259.0PS	TRA_B	TRA
HFH	263	1.010V	500.0PS	TRA_B	TRA
HFH	260	1.120V	1213.6PS	TRA_A	TRA
HFH	260	1.010V	256.0PS	TRA_B	TRA
HFH	260	0.990V	259.0PS	TRA_B	TRA
HFH	260	1.120V	258.9PS	TRA_B	TRA
HFH	260	0.980V	300.0PS	TRA_B	TRA
HFH	260	0.990V	300.0PS	TRA_B	TRA
HFH	260	1.030V	260.0PS	TRA_B	TRA
HFH	260	0.980V	275.0PS	TRA_B	TRA
HFH	260	1.030V	275.0PS	TRA_B	TRA
HFH	260	1.000V	280.0PS	TRA_B	TRA
HFH	260	1.000V	310.0PS	TRA_B	TRA
HFH	260	0.980V	272.0PS	TRA_B	TRA
HFH	260	0.980V	262.0PS	TRA_B	TRA
HFH	260	0.980V	270.0PS	TRA_B	TRA
HFH	260	0.980V	265.0PS	TRA_B	TRA
HFC	280	1.180V	228PS	RDC_P	8.5G_2_HVDD
HFC	281	1.180V	228PS	WFF_P	8.5G_2_HVDD
HFC	3400	1.180V	228PS	I4R_A	8.5G_4_HVDD
HFC	3401	1.180V	228PS	I4R_B	8.5G_4_HVDD
HFC	3402	1.180V	228PS	I8R_A	8.5G_4_HVDD
HFC	3403	1.180V	228PS	I8R_B	8.5G_4_HVDD
HFC	3404	1.180V	228PS	IYF_A	8.5G_4_HVDD
HFC	3405	1.180V	228PS	IYF_B	8.5G_4_HVDD
HFC	3406	1.180V	228PS	ROB_A	8.5G_4_HVDD
HFC	3407	1.180V	228PS	COB_A	8.5G_4_HVDD
HFC	3408	1.180V	228PS	COB_N	8.5G_4_HVDD
HFC	3409	1.180V	228PS	WFS_A	8.5G_4_HVDD
HFC	3410	1.180V	228PS	WFS_B	8.5G_4_HVDD
HFC	3411	1.180V	228PS	WST_A	8.5G_4_HVDD
HFC	3412	1.180V	228PS	RST_A	8.5G_4_HVDD
HFC	3413	1.180V	228PS	RMW_A	8.5G_4_HVDD
HFC	3414	1.180V	228PS	RMW_B	8.5G_4_HVDD
HFC	3416	1.180V	228PS	RMW_N	8.5G_4_HVDD
HFC	3417	1.180V	228PS	SEL_A	8.5G_4_HVDD
HFC	3418	1.180V	228PS	SEL_B	8.5G_4_HVDD
HFC	3420	1.180V	228PS	DSM_A	8.5G_4_HVDD
HFC	3421	1.180V	228PS	DSM_B	8.5G_4_HVDD
HFC	3422	1.180V	228PS	RRD_A	8.5G_4_HVDD
HFC	3423	1.180V	228PS	RRD_B	8.5G_4_HVDD
HFC	3424	1.180V	228PS	IOM_A	8.5G_4_HVDD
HFC	3425	1.180V	228PS	NIF_A	8.5G_4_HVDD
HFC	3426	1.180V	228PS	I2F_A	8.5G_4_HVDD
HFC	3427	1.180V	228PS	WRX_A	8.5G_4_HVDD
HFC	3428	1.180V	228PS	WRX_B	8.5G_4_HVDD
HFC	3429	1.180V	228PS	WRX_C	8.5G_4_HVDD
HFC	3430	1.180V	228PS	WDI_A	8.5G_4_HVDD
HFC	3431	1.180V	228PS	WDI_B	8.5G_4_HVDD
HFC	3432	1.180V	228PS	WDI_C	8.5G_4_HVDD
HFC	3433	1.180V	228PS	WDI_N	8.5G_4_HVDD
HFC	3434	1.180V	228PS	WDI_M	8.5G_4_HVDD
HFC	3435	1.180V	228PS	LDM_A	8.5G_4_HVDD
HFC	3436	1.180V	228PS	WDM_A	8.5G_4_HVDD
HFC	3437	1.180V	228PS	DWN_N	8.5G_4_HVDD
HFC	3438	1.180V	228PS	NV2_A	8.5G_4_HVDD
HFC	3439	1.180V	228PS	NV3_A	8.5G_4_HVDD
HFC	3440	1.180V	228PS	NV3_B	8.5G_4_HVDD
HFC	3441	1.180V	228PS	NV4_A	8.5G_4_HVDD
HFC	3442	1.180V	228PS	NV5_A	8.5G_4_HVDD
HFC	3443	1.180V	228PS	WFR_A	8.5G_4_HVDD
HFC	3444	1.180V	228PS	WFR_B	8.5G_4_HVDD
HFC	3445	1.180V	228PS	FCW_A	8.5G_4_HVDD
HFC	3446	1.180V	228PS	FCR_A	8.5G_4_HVDD
HFC	3447	1.180V	228PS	OTF_A	8.5G_4_HVDD
HFC	3448	1.180V	228PS	OTF_B	8.5G_4_HVDD
HFC	3450	1.180V	228PS	AAD_A	8.5G_4_HVDD
HFC	3451	1.180V	228PS	OCG_O	8.5G_4_HVDD
HFC	3452	1.180V	228PS	OCG_A	8.5G_4_HVDD
HFC	3453	1.180V	228PS	OCG_N	8.5G_4_HVDD
HFC	3454	1.180V	228PS	PDN_A	8.5G_4_HVDD
HFC	3455	1.180V	228PS	PDN_B	8.5G_4_HVDD
HFC	3456	1.180V	228PS	DPDN_A	8.5G_4_HVDD
HFC	3457	1.180V	228PS	ACM_A	8.5G_4_HVDD
HFC	3458	1.180V	228PS	ACM_B	8.5G_4_HVDD
HFC	3459	1.180V	228PS	ADC_A	8.5G_4_HVDD
HFC	3460	1.180V	228PS	ADC_N	8.5G_4_HVDD
HFC	3461	1.180V	228PS	DADC_A	8.5G_4_HVDD
HFC	3462	1.180V	228PS	DADC_B	8.5G_4_HVDD
HFC	3463	1.180V	228PS	DADC_C	8.5G_4_HVDD
HFC	3464	1.180V	228PS	DBI_A	8.5G_4_HVDD
HFC	3465	1.180V	228PS	D2I_A	8.5G_4_HVDD
HFC	3466	1.180V	228PS	DB2_A	8.5G_4_HVDD
HFC	3467	1.180V	228PS	DBG_A	8.5G_4_HVDD
HFC	3468	1.180V	228PS	DBG_B	8.5G_4_HVDD
HFC	3469	1.180V	228PS	GPB_A	8.5G_4_HVDD
HFC	3470	1.180V	228PS	PP4_A	8.5G_4_HVDD
HFC	3471	1.180V	228PS	PR2_A	8.5G_4_HVDD
HFC	3472	1.180V	228PS	PR3_A	8.5G_4_HVDD
HFC	3473	1.180V	228PS	PR3_N	8.5G_4_HVDD
HFC	3474	1.180V	228PS	APO_A	8.5G_4_HVDD
HFC	3475	1.180V	228PS	AWR_A	8.5G_4_HVDD
HFC	3476	1.180V	228PS	IAP_A	8.5G_4_HVDD
HFC	3477	1.180V	228PS	API_A	8.5G_4_HVDD
HFC	3478	1.180V	228PS	CCD_A	8.5G_4_HVDD
HFC	3479	1.180V	228PS	GPT_A	8.5G_4_HVDD
HFC	3480	1.180V	228PS	CIP_A	8.5G_4_HVDD
HFC	3481	1.180V	228PS	YMA_A	8.5G_4_HVDD
HFC	3482	1.180V	228PS	YCG_A	8.5G_4_HVDD
HFC	3483	1.180V	228PS	CYF_A	8.5G_4_HVDD
HFC	3484	1.180V	228PS	GLY_A	8.5G_4_HVDD
HFC	3486	1.180V	228PS	CJP_A	8.5G_4_HVDD
HFC	3487	1.180V	228PS	CJP_N	8.5G_4_HVDD
HFC	3488	1.180V	228PS	IPM_A	8.5G_4_HVDD
HFC	3489	1.180V	228PS	IPM_N	8.5G_4_HVDD
HFC	3490	1.180V	228PS	IPM_C	8.5G_4_HVDD
HFC	3491	1.180V	228PS	IPM_M	8.5G_4_HVDD
HFC	3492	1.180V	228PS	PBR_A	8.5G_4_HVDD
HFC	3493	1.180V	228PS	PBR_N	8.5G_4_HVDD
HFC	3494	1.180V	228PS	PBR_C	8.5G_4_HVDD
HFC	3495	1.180V	228PS	PBR_O	8.5G_4_HVDD
HFC	3496	1.180V	228PS	PBR_B	8.5G_4_HVDD
HFC	3497	1.180V	228PS	PBR_M	8.5G_4_HVDD
HFC	3498	1.180V	228PS	PGK_A	8.5G_4_HVDD
HFC	3499	1.180V	228PS	DPGK_A	8.5G_4_HVDD
HFC	3500	1.180V	228PS	PGK_N	8.5G_4_HVDD
HFC	3501	1.180V	228PS	PGK_M	8.5G_4_HVDD
HFC	3502	1.180V	228PS	DPBR_A	8.5G_4_HVDD
HFC	3503	1.180V	228PS	DPBR_B	8.5G_4_HVDD
HFC	3504	1.180V	228PS	DPBR_C	8.5G_4_HVDD
HFC	3505	1.180V	228PS	DPBR_N	8.5G_4_HVDD
HFC	3506	1.180V	228PS	DPBR_M	8.5G_4_HVDD
HFC	3507	1.180V	228PS	DPBR_O	8.5G_4_HVDD
HFC	3508	1.180V	228PS	DIPM_A	8.5G_4_HVDD
HFC	3509	1.180V	228PS	DIPM_B	8.5G_4_HVDD
HFC	3510	1.180V	228PS	DIPM_C	8.5G_4_HVDD
HFC	3511	1.180V	228PS	DIPM_D	8.5G_4_HVDD
HFC	3512	1.180V	228PS	DIPM_E	8.5G_4_HVDD
HFC	3513	1.180V	228PS	DIPM_F	8.5G_4_HVDD
HFC	3514	1.180V	228PS	DIPM_N	8.5G_4_HVDD
HFC	3515	1.180V	228PS	DIPM_M	8.5G_4_HVDD
HFC	3516	1.180V	228PS	DIPM_O	8.5G_4_HVDD
HFC	3517	1.180V	228PS	DIPM_P	8.5G_4_HVDD
HFC	3518	1.180V	228PS	DIPM_Q	8.5G_4_HVDD
HFC	3519	1.180V	228PS	DIPM_R	8.5G_4_HVDD
HFC	3520	1.180V	228PS	4YF_A	8.5G_4_HVDD
HFC	3521	1.180V	228PS	IRN_A	8.5G_4_HVDD
HFC	3522	1.180V	228PS	RCD_A	8.5G_4_HVDD
HFC	3523	1.180V	228PS	GIO_A	8.5G_4_HVDD
HFC	3524	1.180V	228PS	MAT_A	8.5G_4_HVDD
HFC	3525	1.180V	228PS	PCP_A	8.5G_4_HVDD
HFC	3526	1.180V	228PS	RPD_A	8.5G_4_HVDD
HFC	3527	1.180V	228PS	ECM_A	8.5G_4_HVDD
HFC	3528	1.180V	228PS	PRF_A	8.5G_4_HVDD
HFC	3533	1.180V	228PS	NWR_A	8.5G_4_HVDD
HFC	3534	1.180V	228PS	LFF_A	8.5G_4_HVDD
HFC	3535	1.180V	228PS	HRG_A	8.5G_4_HVDD
HFC	3536	1.180V	228PS	DPDS_A	8.5G_4_HVDD
HFC	3537	1.180V	228PS	DM6_A	8.5G_4_HVDD
HFC	3572	1.180V	228PS	PGK_O	8.5G_4_HVDD
HFC	3573	1.180V	228PS	PGK_P	8.5G_4_HVDD
HFC	3574	1.180V	228PS	DPGK_O	8.5G_4_HVDD
HFC	3575	1.180V	228PS	DPGK_P	8.5G_4_HVDD
HFC	3576	1.160V	228PS	PBR_C	8.5G_4_HVDD
HFC	3577	1.160V	228PS	DPBR_A	8.5G_4_HVDD
HFC	3578	1.160V	228PS	DPBR_B	8.5G_4_HVDD
HFC	280	1.028V	228PS	RDC_P	8.5G_2_LVDD
HFC	281	1.028V	228PS	WFF_P	8.5G_2_LVDD
HFC	3600	1.028V	228PS	I4R_A	8.5G_4_LVDD
HFC	3601	1.028V	228PS	I4R_B	8.5G_4_LVDD
HFC	3602	1.028V	228PS	I8R_A	8.5G_4_LVDD
HFC	3603	1.028V	228PS	I8R_B	8.5G_4_LVDD
HFC	3604	1.028V	228PS	IYF_A	8.5G_4_LVDD
HFC	3605	1.028V	228PS	IYF_B	8.5G_4_LVDD
HFC	3606	1.028V	228PS	ROB_A	8.5G_4_LVDD
HFC	3607	1.028V	228PS	COB_A	8.5G_4_LVDD
HFC	3608	1.028V	228PS	COB_N	8.5G_4_LVDD
HFC	3609	1.028V	228PS	WFS_A	8.5G_4_LVDD
HFC	3610	1.028V	228PS	WFS_B	8.5G_4_LVDD
HFC	3611	1.028V	228PS	WST_A	8.5G_4_LVDD
HFC	3612	1.028V	228PS	RST_A	8.5G_4_LVDD
HFC	3613	1.028V	228PS	RMW_A	8.5G_4_LVDD
HFC	3614	1.028V	228PS	RMW_B	8.5G_4_LVDD
HFC	3616	1.028V	228PS	RMW_N	8.5G_4_LVDD
HFC	3617	1.028V	228PS	SEL_A	8.5G_4_LVDD
HFC	3618	1.028V	228PS	SEL_B	8.5G_4_LVDD
HFC	3620	1.028V	228PS	DSM_A	8.5G_4_LVDD
HFC	3621	1.028V	228PS	DSM_B	8.5G_4_LVDD
HFC	3622	1.028V	228PS	RRD_A	8.5G_4_LVDD
HFC	3623	1.028V	228PS	RRD_B	8.5G_4_LVDD
HFC	3624	1.028V	228PS	IOM_A	8.5G_4_LVDD
HFC	3625	1.028V	228PS	NIF_A	8.5G_4_LVDD
HFC	3626	1.028V	228PS	I2F_A	8.5G_4_LVDD
HFC	3627	1.028V	228PS	WRX_A	8.5G_4_LVDD
HFC	3628	1.028V	228PS	WRX_B	8.5G_4_LVDD
HFC	3629	1.028V	228PS	WRX_C	8.5G_4_LVDD
HFC	3630	1.028V	228PS	WDI_A	8.5G_4_LVDD
HFC	3631	1.028V	228PS	WDI_B	8.5G_4_LVDD
HFC	3632	1.028V	228PS	WDI_C	8.5G_4_LVDD
HFC	3633	1.028V	228PS	WDI_N	8.5G_4_LVDD
HFC	3634	1.028V	228PS	WDI_M	8.5G_4_LVDD
HFC	3635	1.028V	228PS	LDM_A	8.5G_4_LVDD
HFC	3636	1.028V	228PS	WDM_A	8.5G_4_LVDD
HFC	3637	1.028V	228PS	DWN_N	8.5G_4_LVDD
HFC	3638	1.028V	228PS	NV2_A	8.5G_4_LVDD
HFC	3639	1.028V	228PS	NV3_A	8.5G_4_LVDD
HFC	3640	1.028V	228PS	NV3_B	8.5G_4_LVDD
HFC	3641	1.028V	228PS	NV4_A	8.5G_4_LVDD
HFC	3642	1.028V	228PS	NV5_A	8.5G_4_LVDD
HFC	3643	1.028V	228PS	WFR_A	8.5G_4_LVDD
HFC	3644	1.028V	228PS	WFR_B	8.5G_4_LVDD
HFC	3645	1.028V	228PS	FCW_A	8.5G_4_LVDD
HFC	3646	1.028V	228PS	FCR_A	8.5G_4_LVDD
HFC	3647	1.028V	228PS	OTF_A	8.5G_4_LVDD
HFC	3648	1.028V	228PS	OTF_B	8.5G_4_LVDD
HFC	3650	1.028V	228PS	AAD_A	8.5G_4_LVDD
HFC	3651	1.028V	228PS	OCG_O	8.5G_4_LVDD
HFC	3652	1.028V	228PS	OCG_A	8.5G_4_LVDD
HFC	3653	1.028V	228PS	OCG_N	8.5G_4_LVDD
HFC	3654	1.028V	228PS	PDN_A	8.5G_4_LVDD
HFC	3655	1.028V	228PS	PDN_B	8.5G_4_LVDD
HFC	3656	1.028V	228PS	DPDN_A	8.5G_4_LVDD
HFC	3657	1.028V	228PS	ACM_A	8.5G_4_LVDD
HFC	3658	1.028V	228PS	ACM_B	8.5G_4_LVDD
HFC	3659	1.028V	228PS	ADC_A	8.5G_4_LVDD
HFC	3660	1.028V	228PS	ADC_N	8.5G_4_LVDD
HFC	3661	1.028V	228PS	DADC_A	8.5G_4_LVDD
HFC	3662	1.028V	228PS	DADC_B	8.5G_4_LVDD
HFC	3663	1.028V	228PS	DADC_C	8.5G_4_LVDD
HFC	3664	1.028V	228PS	DBI_A	8.5G_4_LVDD
HFC	3665	1.028V	228PS	D2I_A	8.5G_4_LVDD
HFC	3667	1.028V	228PS	DBG_A	8.5G_4_LVDD
HFC	3668	1.028V	228PS	DBG_B	8.5G_4_LVDD
HFC	3669	1.028V	228PS	GPB_A	8.5G_4_LVDD
HFC	3670	1.028V	228PS	PP4_A	8.5G_4_LVDD
HFC	3671	1.028V	228PS	PR2_A	8.5G_4_LVDD
HFC	3672	1.028V	228PS	PR3_A	8.5G_4_LVDD
HFC	3673	1.028V	228PS	PR3_N	8.5G_4_LVDD
HFC	3674	1.028V	228PS	APO_A	8.5G_4_LVDD
HFC	3675	1.028V	228PS	AWR_A	8.5G_4_LVDD
HFC	3676	1.028V	228PS	IAP_A	8.5G_4_LVDD
HFC	3677	1.028V	228PS	API_A	8.5G_4_LVDD
HFC	3678	1.028V	228PS	CCD_A	8.5G_4_LVDD
HFC	3679	1.028V	228PS	GPT_A	8.5G_4_LVDD
HFC	3680	1.028V	228PS	CIP_A	8.5G_4_LVDD
HFC	3681	1.028V	228PS	YMA_A	8.5G_4_LVDD
HFC	3682	1.028V	228PS	YCG_A	8.5G_4_LVDD
HFC	3683	1.028V	228PS	CYF_A	8.5G_4_LVDD
HFC	3684	1.028V	228PS	GLY_A	8.5G_4_LVDD
HFC	3686	1.028V	228PS	CJP_A	8.5G_4_LVDD
HFC	3687	1.028V	228PS	CJP_N	8.5G_4_LVDD
HFC	3688	1.028V	228PS	IPM_A	8.5G_4_LVDD
HFC	3689	1.028V	228PS	IPM_N	8.5G_4_LVDD
HFC	3690	1.028V	228PS	IPM_C	8.5G_4_LVDD
HFC	3691	1.028V	228PS	IPM_M	8.5G_4_LVDD
HFC	3692	1.028V	228PS	PBR_A	8.5G_4_LVDD
HFC	3693	1.028V	228PS	PBR_N	8.5G_4_LVDD
HFC	3694	1.028V	228PS	PBR_C	8.5G_4_LVDD
HFC	3695	1.028V	228PS	PBR_O	8.5G_4_LVDD
HFC	3696	1.028V	228PS	PBR_B	8.5G_4_LVDD
HFC	3697	1.028V	228PS	PBR_M	8.5G_4_LVDD
HFC	3698	1.028V	228PS	PGK_A	8.5G_4_LVDD
HFC	3699	1.028V	228PS	DPGK_A	8.5G_4_LVDD
HFC	3700	1.028V	228PS	PGK_N	8.5G_4_LVDD
HFC	3701	1.028V	228PS	PGK_M	8.5G_4_LVDD
HFC	3702	1.028V	228PS	DPBR_A	8.5G_4_LVDD
HFC	3703	1.028V	228PS	DPBR_B	8.5G_4_LVDD
HFC	3704	1.028V	228PS	DPBR_C	8.5G_4_LVDD
HFC	3705	1.028V	228PS	DPBR_N	8.5G_4_LVDD
HFC	3706	1.028V	228PS	DPBR_M	8.5G_4_LVDD
HFC	3707	1.028V	228PS	DPBR_O	8.5G_4_LVDD
HFC	3708	1.028V	228PS	DIPM_A	8.5G_4_LVDD
HFC	3709	1.028V	228PS	DIPM_B	8.5G_4_LVDD
HFC	3710	1.028V	228PS	DIPM_C	8.5G_4_LVDD
HFC	3711	1.028V	228PS	DIPM_D	8.5G_4_LVDD
HFC	3712	1.028V	228PS	DIPM_E	8.5G_4_LVDD
HFC	3713	1.028V	228PS	DIPM_F	8.5G_4_LVDD
HFC	3714	1.028V	228PS	DIPM_N	8.5G_4_LVDD
HFC	3715	1.028V	228PS	DIPM_M	8.5G_4_LVDD
HFC	3716	1.028V	228PS	DIPM_O	8.5G_4_LVDD
HFC	3717	1.028V	228PS	DIPM_P	8.5G_4_LVDD
HFC	3718	1.028V	228PS	DIPM_Q	8.5G_4_LVDD
HFC	3719	1.028V	228PS	DIPM_R	8.5G_4_LVDD
HFC	3720	1.028V	228PS	4YF_A	8.5G_4_LVDD
HFC	3721	1.028V	228PS	IRN_A	8.5G_4_LVDD
HFC	3722	1.028V	228PS	RCD_A	8.5G_4_LVDD
HFC	3723	1.028V	228PS	GIO_A	8.5G_4_LVDD
HFC	3724	1.028V	228PS	MAT_A	8.5G_4_LVDD
HFC	3725	1.028V	228PS	PCP_A	8.5G_4_LVDD
HFC	3726	1.028V	228PS	RPD_A	8.5G_4_LVDD
HFC	3727	1.028V	228PS	ECM_A	8.5G_4_LVDD
HFC	3728	1.028V	228PS	PRF_A	8.5G_4_LVDD
HFC	3733	1.028V	228PS	NWR_A	8.5G_4_LVDD
HFC	3734	1.028V	228PS	LFF_A	8.5G_4_LVDD
HFC	3735	1.028V	228PS	HRG_A	8.5G_4_LVDD
HFC	3736	1.028V	228PS	DPDS_A	8.5G_4_LVDD
HFC	3737	1.028V	228PS	DM6_A	8.5G_4_LVDD
HFC	3772	1.028V	228PS	PGK_O	8.5G_4_LVDD
HFC	3773	1.028V	228PS	PGK_P	8.5G_4_LVDD
HFC	3774	1.028V	228PS	DPGK_O	8.5G_4_LVDD
HFC	3775	1.028V	228PS	DPGK_P	8.5G_4_LVDD
HFC	3950	1.035V	228PS	DDBT_A	8.5G_4_LVDD
HFC	3784	1.035V	220PS	DDBT_U	8.5G_4_LVDD
HFH	280	1.180V	228PS	RDC_P	8.5G_2_HVDD
HFH	281	1.180V	228PS	WFF_P	8.5G_2_HVDD
HFH	3400	1.180V	228PS	I4R_A	8.5G_4_HVDD
HFH	3401	1.180V	228PS	I4R_B	8.5G_4_HVDD
HFH	3402	1.180V	228PS	I8R_A	8.5G_4_HVDD
HFH	3403	1.180V	228PS	I8R_B	8.5G_4_HVDD
HFH	3404	1.180V	228PS	IYF_A	8.5G_4_HVDD
HFH	3405	1.180V	228PS	IYF_B	8.5G_4_HVDD
HFH	3406	1.180V	228PS	ROB_A	8.5G_4_HVDD
HFH	3407	1.180V	228PS	COB_A	8.5G_4_HVDD
HFH	3408	1.180V	228PS	COB_N	8.5G_4_HVDD
HFH	3409	1.180V	228PS	WFS_A	8.5G_4_HVDD
HFH	3410	1.180V	228PS	WFS_B	8.5G_4_HVDD
HFH	3411	1.180V	228PS	WST_A	8.5G_4_HVDD
HFH	3412	1.180V	228PS	RST_A	8.5G_4_HVDD
HFH	3413	1.180V	228PS	RMW_A	8.5G_4_HVDD
HFH	3414	1.180V	228PS	RMW_B	8.5G_4_HVDD
HFH	3416	1.180V	228PS	RMW_N	8.5G_4_HVDD
HFH	3417	1.180V	228PS	SEL_A	8.5G_4_HVDD
HFH	3418	1.180V	228PS	SEL_B	8.5G_4_HVDD
HFH	3420	1.180V	228PS	DSM_A	8.5G_4_HVDD
HFH	3421	1.180V	228PS	DSM_B	8.5G_4_HVDD
HFH	3422	1.180V	228PS	RRD_A	8.5G_4_HVDD
HFH	3423	1.180V	228PS	RRD_B	8.5G_4_HVDD
HFH	3424	1.180V	228PS	IOM_A	8.5G_4_HVDD
HFH	3425	1.180V	228PS	NIF_A	8.5G_4_HVDD
HFH	3426	1.180V	228PS	I2F_A	8.5G_4_HVDD
HFH	3427	1.180V	228PS	WRX_A	8.5G_4_HVDD
HFH	3428	1.180V	228PS	WRX_B	8.5G_4_HVDD
HFH	3429	1.180V	228PS	WRX_C	8.5G_4_HVDD
HFH	3430	1.180V	228PS	WDI_A	8.5G_4_HVDD
HFH	3431	1.180V	228PS	WDI_B	8.5G_4_HVDD
HFH	3432	1.180V	228PS	WDI_C	8.5G_4_HVDD
HFH	3433	1.180V	228PS	WDI_N	8.5G_4_HVDD
HFH	3434	1.180V	228PS	WDI_M	8.5G_4_HVDD
HFH	3435	1.180V	228PS	LDM_A	8.5G_4_HVDD
HFH	3436	1.180V	228PS	WDM_A	8.5G_4_HVDD
HFH	3437	1.180V	228PS	DWN_N	8.5G_4_HVDD
HFH	3438	1.180V	228PS	NV2_A	8.5G_4_HVDD
HFH	3439	1.180V	228PS	NV3_A	8.5G_4_HVDD
HFH	3440	1.180V	228PS	NV3_B	8.5G_4_HVDD
HFH	3441	1.180V	228PS	NV4_A	8.5G_4_HVDD
HFH	3442	1.180V	228PS	NV5_A	8.5G_4_HVDD
